,序號,答案
1140,20240317150003,32.3
1141,20240317151003,22.71
1142,20240317152003,12.77
1143,20240317153003,14.28
1144,20240317154003,33.16
1145,20240317155003,40.49
1146,20240317160003,24.23
1147,20240317161003,20.74
1148,20240317162003,18.32
1149,20240317163003,15.06
1150,20240317164003,10.39
1151,20240317165003,7.44
1152,20240414090003,1257.84
1153,20240414091003,1337.4
1154,20240414092003,1407.25
1155,20240414093003,1408.76
1156,20240414094003,1184.25
1157,20240414095003,1586.49
1158,20240414100003,1111.31
1159,20240414101003,1159.65
1160,20240414102003,923.04
1161,20240414103003,1070.58
1162,20240414104003,1017.4
1163,20240414105003,1460.31
1164,20240414110003,1949.97
1165,20240414111003,1890.9
1166,20240414112003,1653.38
1167,20240414113003,1945.37
1168,20240414114003,1415.27
1169,20240414115003,1233.32
1170,20240414120003,1057.27
1171,20240414121003,957.27
1172,20240414122003,911.05
1173,20240414123003,1056.26
1174,20240414124003,908.68
1175,20240414125003,706.49
1176,20240414130003,504.81
1177,20240414131003,433.73
1178,20240414132003,422.77
1179,20240414133003,400.11
1180,20240414134003,527.61
1181,20240414135003,526.58
1182,20240414140003,322.57
1183,20240414141003,216.74
1184,20240414142003,181.77
1185,20240414143003,172.8
1186,20240414144003,256.97
1187,20240414145003,376.83
1188,20240414150003,125.03
1189,20240414151003,88.94
1190,20240414152003,83.36
1191,20240414153003,66.12
1192,20240414154003,39.77
1193,20240414155003,55.31
1194,20240414160003,77.87
1195,20240414161003,56.59
1196,20240414162003,40.76
1197,20240414163003,30.28
1198,20240414164003,22.75
1199,20240414165003,19.58
1200,20240524090003,103.85
1201,20240524091003,153.33
1202,20240524092003,211.7
1203,20240524093003,211.61
1204,20240524094003,211.68
1205,20240524095003,408.28
1206,20240524100003,159.84
1207,20240524101003,103.22
1208,20240524102003,215.85
1209,20240524103003,215.84
1210,20240524104003,194.77
1211,20240524105003,172.34
1212,20240524110003,117.56
1213,20240524111003,91.49
1214,20240524112003,177.81
1215,20240524113003,276.04
1216,20240524114003,198.52
1217,20240524115003,103.58
1218,20240524120003,155.61
1219,20240524121003,220.79
1220,20240524122003,373.62
1221,20240524123003,279.43
1222,20240524124003,415.1
1223,20240524125003,599.42
1224,20240524130003,779.77
1225,20240524131003,545.16
1226,20240524132003,417.24
1227,20240524133003,251.45
1228,20240524134003,233.68
1229,20240524135003,154.2
1230,20240524140003,69.83
1231,20240524141003,44.61
1232,20240524142003,37.24
1233,20240524143003,26.65
1234,20240524144003,4.68
1235,20240524145003,3.27
1236,20240524150003,4.09
1237,20240524151003,3.3
1238,20240524152003,5.1
1239,20240524153003,4.43
1240,20240524154003,4.08
1241,20240524155003,2.07
1242,20240524160003,1.23
1243,20240524161003,2.4
1244,20240524162003,1.25
1245,20240524163003,2.04
1246,20240524164003,3.86
1247,20240524165003,7.47
1248,20240526090003,135.21
1249,20240526091003,173.12
1250,20240526092003,292.4
1251,20240526093003,559.3
1252,20240526094003,559.37
1253,20240526095003,677.84
1254,20240526100003,714.67
1255,20240526101003,620.26
1256,20240526102003,375.42
1257,20240526103003,314.07
1258,20240526104003,212.38
1259,20240526105003,221.52
1260,20240526110003,175.63
1261,20240526111003,212.58
1262,20240526112003,250.42
1263,20240526113003,221.49
1264,20240526114003,212.41
1265,20240526115003,221.17
1266,20240526120003,299.52
1267,20240526121003,239.63
1268,20240526122003,266.42
1269,20240526123003,239.48
1270,20240526124003,230.12
1271,20240526125003,219.34
1272,20240526130003,112.46
1273,20240526131003,97.07
1274,20240526132003,82.26
1275,20240526133003,75.66
1276,20240526134003,76.92
1277,20240526135003,76.92
1278,20240526140003,121.84
1279,20240526141003,121.87
1280,20240526142003,122.17
1281,20240526143003,118.59
1282,20240526144003,111.57
1283,20240526145003,104.14
1284,20240526150003,51.69
1285,20240526151003,32.9
1286,20240526152003,32.92
1287,20240526153003,26.01
1288,20240526154003,27.34
1289,20240526155003,34.13
1290,20240526160003,29.95
1291,20240526161003,28.34
1292,20240526162003,25.71
1293,20240526163003,24.62
1294,20240526164003,18.5
1295,20240526165003,15.12
1296,20240603090003,63.15
1297,20240603091003,74.51
1298,20240603092003,82.82
1299,20240603093003,103.11
1300,20240603094003,71.61
1301,20240603095003,71.61
1302,20240603100003,67.25
1303,20240603101003,51.87
1304,20240603102003,57.75
1305,20240603103003,82.57
1306,20240603104003,126.81
1307,20240603105003,130.04
1308,20240603110003,78.57
1309,20240603111003,80.96
1310,20240603112003,53.23
1311,20240603113003,53.77
1312,20240603114003,77.53
1313,20240603115003,112.44
1314,20240603120003,142.96
1315,20240603121003,123.93
1316,20240603122003,230.95
1317,20240603123003,119.73
1318,20240603124003,97.56
1319,20240603125003,159.18
1320,20240603130003,133.45
1321,20240603131003,155.9
1322,20240603132003,166.52
1323,20240603133003,151.43
1324,20240603134003,74.32
1325,20240603135003,63.56
1326,20240603140003,97.66
1327,20240603141003,71.36
1328,20240603142003,128.31
1329,20240603143003,84.62
1330,20240603144003,56.31
1331,20240603145003,40.41
1332,20240603150003,12.52
1333,20240603151003,16.47
1334,20240603152003,10.82
1335,20240603153003,6.25
1336,20240603154003,2.81
1337,20240603155003,2.2
1338,20240603160003,0.72
1339,20240603161003,1.51
1340,20240603162003,4.82
1341,20240603163003,5.62
1342,20240603164003,5.33
1343,20240603165003,4.41
1344,20240620090003,1221.41
1345,20240620091003,1221.25
1346,20240620092003,694.45
1347,20240620093003,1318.12
1348,20240620094003,1222.73
1349,20240620095003,1026.66
1350,20240620100003,1248.67
1351,20240620101003,1173.15
1352,20240620102003,1206.25
1353,20240620103003,607.58
1354,20240620104003,213.87
1355,20240620105003,527.02
1356,20240620110003,1210.18
1357,20240620111003,1567.91
1358,20240620112003,1597.85
1359,20240620113003,1515.5
1360,20240620114003,1605.81
1361,20240620115003,1568.43
1362,20240620120003,1503.45
1363,20240620121003,1421.41
1364,20240620122003,1529.96
1365,20240620123003,1493.86
1366,20240620124003,1425.19
1367,20240620125003,1468.88
1368,20240620130003,1355.73
1369,20240620131003,1251.7
1370,20240620132003,1343.1
1371,20240620133003,1013.82
1372,20240620134003,967.35
1373,20240620135003,911.23
1374,20240620140003,855.93
1375,20240620141003,733.12
1376,20240620142003,569.32
1377,20240620143003,570.1
1378,20240620144003,593.26
1379,20240620145003,276.02
1380,20240620150003,155.51
1381,20240620151003,105.37
1382,20240620152003,98.93
1383,20240620153003,94.77
1384,20240620154003,104.69
1385,20240620155003,56.88
1386,20240620160003,72.06
1387,20240620161003,70.0
1388,20240620162003,49.52
1389,20240620163003,32.19
1390,20240620164003,21.33
1391,20240620165003,5.43
1392,20240420090004,740.94
1393,20240420091004,979.51
1394,20240420092004,1008.26
1395,20240420093004,1089.91
1396,20240420094004,910.98
1397,20240420095004,823.14
1398,20240420100004,1360.75
1399,20240420101004,1338.23
1400,20240420102004,1338.71
1401,20240420103004,1313.5
1402,20240420104004,975.93
1403,20240420105004,1611.46
1404,20240420110004,1687.14
1405,20240420111004,1645.68
1406,20240420112004,1755.22
1407,20240420113004,1082.32
1408,20240420114004,1081.82
1409,20240420115004,1622.2
1410,20240420120004,1673.69
1411,20240420121004,1759.95
1412,20240420122004,1866.21
1413,20240420123004,1874.42
1414,20240420124004,1471.34
1415,20240420125004,1366.14
1416,20240420130004,1007.93
1417,20240420131004,791.62
1418,20240420132004,1136.14
1419,20240420133004,1656.47
1420,20240420134004,1185.31
1421,20240420135004,1386.33
1422,20240420140004,442.07
1423,20240420141004,287.83
1424,20240420142004,442.84
1425,20240420143004,472.94
1426,20240420144004,238.94
1427,20240420145004,215.5
1428,20240420150004,541.57
1429,20240420151004,272.41
1430,20240420152004,178.82
1431,20240420153004,113.54
1432,20240420154004,205.36
1433,20240420155004,344.07
1434,20240420160004,143.36
1435,20240420161004,47.23
1436,20240420162004,39.68
1437,20240420163004,33.45
1438,20240420164004,30.1
1439,20240420165004,20.66
1440,20240422090004,865.15
1441,20240422091004,1273.66
1442,20240422092004,1123.63
1443,20240422093004,876.54
1444,20240422094004,815.98
1445,20240422095004,549.25
1446,20240422100004,485.71
1447,20240422101004,304.14
1448,20240422102004,347.09
1449,20240422103004,543.34
1450,20240422104004,476.24
1451,20240422105004,446.82
1452,20240422110004,787.33
1453,20240422111004,960.66
1454,20240422112004,787.67
1455,20240422113004,1609.38
1456,20240422114004,1562.4
1457,20240422115004,1315.69
1458,20240422120004,568.48
1459,20240422121004,555.24
1460,20240422122004,667.02
1461,20240422123004,1905.01
1462,20240422124004,700.12
1463,20240422125004,677.74
1464,20240422130004,500.46
1465,20240422131004,344.58
1466,20240422132004,356.03
1467,20240422133004,344.83
1468,20240422134004,243.62
1469,20240422135004,447.78
1470,20240422140004,248.19
1471,20240422141004,196.79
1472,20240422142004,281.33
1473,20240422143004,315.0
1474,20240422144004,196.8
1475,20240422145004,50.28
1476,20240422150004,42.93
1477,20240422151004,21.37
1478,20240422152004,13.74
1479,20240422153004,19.26
1480,20240422154004,23.02
1481,20240422155004,63.66
1482,20240422160004,33.84
1483,20240422161004,19.11
1484,20240422162004,6.88
1485,20240422163004,4.06
1486,20240422164004,8.66
1487,20240422165004,8.01
1488,20240513090004,6.29
1489,20240513091004,4.47
1490,20240513092004,5.76
1491,20240513093004,7.0
1492,20240513094004,11.97
1493,20240513095004,12.41
1494,20240513100004,6.9
1495,20240513101004,7.9
1496,20240513102004,8.9
1497,20240513103004,9.37
1498,20240513104004,12.16
1499,20240513105004,12.27
1500,20240513110004,15.59
1501,20240513111004,18.1
1502,20240513112004,26.68
1503,20240513113004,19.44
1504,20240513114004,18.07
1505,20240513115004,18.25
1506,20240513120004,21.76
1507,20240513121004,25.65
1508,20240513122004,21.28
1509,20240513123004,21.21
1510,20240513124004,17.99
1511,20240513125004,24.62
1512,20240513130004,19.82
1513,20240513131004,17.51
1514,20240513132004,14.93
1515,20240513133004,9.84
1516,20240513134004,19.48
1517,20240513135004,37.35
1518,20240513140004,23.33
1519,20240513141004,30.06
1520,20240513142004,25.44
1521,20240513143004,9.8
1522,20240513144004,8.14
1523,20240513145004,8.44
1524,20240513150004,8.71
1525,20240513151004,11.59
1526,20240513152004,8.72
1527,20240513153004,4.14
1528,20240513154004,4.54
1529,20240513155004,3.96
1530,20240513160004,3.84
1531,20240513161004,2.05
1532,20240513162004,2.17
1533,20240513163004,1.67
1534,20240513164004,0.72
1535,20240513165004,0.71
1536,20240515090004,811.82
1537,20240515091004,1142.44
1538,20240515092004,1144.2
1539,20240515093004,1233.12
1540,20240515094004,1362.51
1541,20240515095004,1336.67
1542,20240515100004,1230.62
1543,20240515101004,1150.24
1544,20240515102004,1108.65
1545,20240515103004,1058.67
1546,20240515104004,1261.98
1547,20240515105004,1609.2
1548,20240515110004,1732.14
1549,20240515111004,1810.92
1550,20240515112004,1961.52
1551,20240515113004,1960.54
1552,20240515114004,1621.59
1553,20240515115004,911.17
1554,20240515120004,1191.55
1555,20240515121004,1340.4
1556,20240515122004,1390.53
1557,20240515123004,1670.93
1558,20240515124004,1211.08
1559,20240515125004,1549.68
1560,20240515130004,1489.07
1561,20240515131004,1334.4
1562,20240515132004,1232.16
1563,20240515133004,1166.89
1564,20240515134004,822.43
1565,20240515135004,1116.82
1566,20240515140004,568.23
1567,20240515141004,402.68
1568,20240515142004,274.49
1569,20240515143004,240.02
1570,20240515144004,176.07
1571,20240515145004,159.37
1572,20240515150004,179.95
1573,20240515151004,116.44
1574,20240515152004,85.12
1575,20240515153004,57.58
1576,20240515154004,29.54
1577,20240515155004,49.05
1578,20240515160004,64.37
1579,20240515161004,53.43
1580,20240515162004,36.12
1581,20240515163004,18.77
1582,20240515164004,21.06
1583,20240515165004,21.71
1584,20240629090004,1178.69
1585,20240629091004,1220.84
1586,20240629092004,1182.62
1587,20240629093004,1267.98
1588,20240629094004,1468.22
1589,20240629095004,1521.02
1590,20240629100004,1195.68
1591,20240629101004,1283.13
1592,20240629102004,1282.99
1593,20240629103004,1326.06
1594,20240629104004,1282.28
1595,20240629105004,1535.45
1596,20240629110004,621.69
1597,20240629111004,1250.97
1598,20240629112004,1251.27
1599,20240629113004,1523.38
1600,20240629114004,1523.49
1601,20240629115004,1440.66
1602,20240629120004,1566.76
1603,20240629121004,1492.17
1604,20240629122004,1320.41
1605,20240629123004,1677.18
1606,20240629124004,915.87
1607,20240629125004,1604.38
1608,20240629130004,484.63
1609,20240629131004,476.25
1610,20240629132004,311.9
1611,20240629133004,247.99
1612,20240629134004,242.61
1613,20240629135004,60.84
1614,20240629140004,17.71
1615,20240629141004,9.03
1616,20240629142004,5.27
1617,20240629143004,3.93
1618,20240629144004,6.29
1619,20240629145004,11.91
1620,20240629150004,24.11
1621,20240629151004,13.04
1622,20240629152004,13.37
1623,20240629153004,16.82
1624,20240629154004,5.84
1625,20240629155004,3.69
1626,20240629160004,0.76
1627,20240629161004,0.51
1628,20240629162004,0.69
1629,20240629163004,0.45
1630,20240629164004,0.33
1631,20240629165004,0.69
1632,20240704090004,1243.86
1633,20240704091004,1274.91
1634,20240704092004,1276.16
1635,20240704093004,1359.79
1636,20240704094004,1441.25
1637,20240704095004,1501.26
1638,20240704100004,1393.38
1639,20240704101004,1466.32
1640,20240704102004,1446.49
1641,20240704103004,1494.79
1642,20240704104004,1490.99
1643,20240704105004,1524.53
1644,20240704110004,1465.18
1645,20240704111004,1463.29
1646,20240704112004,1312.59
1647,20240704113004,1338.38
1648,20240704114004,1461.96
1649,20240704115004,1373.9
1650,20240704120004,1516.39
1651,20240704121004,1512.72
1652,20240704122004,1449.63
1653,20240704123004,1338.83
1654,20240704124004,1291.57
1655,20240704125004,1339.05
1656,20240704130004,1302.91
1657,20240704131004,1287.84
1658,20240704132004,1199.59
1659,20240704133004,1144.45
1660,20240704134004,1044.87
1661,20240704135004,993.9
1662,20240704140004,1043.64
1663,20240704141004,920.46
1664,20240704142004,782.91
1665,20240704143004,670.15
1666,20240704144004,546.15
1667,20240704145004,314.76
1668,20240704150004,381.4
1669,20240704151004,638.3
1670,20240704152004,539.78
1671,20240704153004,343.14
1672,20240704154004,235.15
1673,20240704155004,223.07
1674,20240704160004,70.0
1675,20240704161004,88.54
1676,20240704162004,50.68
1677,20240704163004,36.98
1678,20240704164004,23.47
1679,20240704165004,12.36
1680,20240509090005,90.67
1681,20240509091005,182.28
1682,20240509092005,162.57
1683,20240509093005,212.37
1684,20240509094005,405.84
1685,20240509095005,534.18
1686,20240509100005,510.11
1687,20240509101005,528.14
1688,20240509102005,605.9
1689,20240509103005,541.86
1690,20240509104005,513.17
1691,20240509105005,692.41
1692,20240509110005,1036.88
1693,20240509111005,1554.9
1694,20240509112005,1076.65
1695,20240509113005,976.83
1696,20240509114005,779.64
1697,20240509115005,494.9
1698,20240509120005,232.61
1699,20240509121005,183.48
1700,20240509122005,159.34
1701,20240509123005,193.0
1702,20240509124005,301.4
1703,20240509125005,393.91
1704,20240509130005,269.48
1705,20240509131005,437.52
1706,20240509132005,338.08
1707,20240509133005,238.83
1708,20240509134005,104.46
1709,20240509135005,77.59
1710,20240509140005,102.27
1711,20240509141005,105.63
1712,20240509142005,95.12
1713,20240509143005,103.77
1714,20240509144005,78.62
1715,20240509145005,79.86
1716,20240509150005,58.77
1717,20240509151005,72.6
1718,20240509152005,52.17
1719,20240509153005,58.82
1720,20240509154005,44.12
1721,20240509155005,41.69
1722,20240509160005,24.83
1723,20240509161005,24.87
1724,20240509162005,8.19
1725,20240509163005,8.01
1726,20240509164005,6.07
1727,20240509165005,2.46
1728,20240514090005,62.1
1729,20240514091005,103.5
1730,20240514092005,164.08
1731,20240514093005,127.3
1732,20240514094005,126.31
1733,20240514095005,185.79
1734,20240514100005,238.12
1735,20240514101005,232.13
1736,20240514102005,183.0
1737,20240514103005,206.41
1738,20240514104005,205.88
